county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
martin,texas,50202,1910.0,2021-02-12,48317,0.075,0.043,0.056,0.235,0.591
mason,texas,32792,394.0,2021-02-12,48319,0.043,0.091,0.163,0.247,0.456
matagorda,texas,301844,11319.0,2021-02-12,48321,0.004,0.051,0.113,0.161,0.67
maverick,texas,1019268,30033.0,2021-02-12,48323,0.005,0.091,0.129,0.13,0.645
mcculloch,texas,52730,1250.0,2021-02-12,48307,0.031,0.053,0.09,0.34,0.486
mclennan,texas,2621618,38033.0,2021-02-12,48309,0.022,0.049,0.046,0.161,0.721
mcmullen,texas,6948,202.0,2021-02-12,48311,0.043,0.002,0.21,0.203,0.542
medina,texas,379109,9978.0,2021-02-12,48325,0.006,0.017,0.07,0.155,0.753
menard,texas,18427,358.0,2021-02-12,48327,0.013,0.048,0.08800000000000001,0.289,0.562
midland,texas,1486162,25792.0,2021-02-12,48329,0.083,0.044,0.066,0.219,0.588
milam,texas,179216,2170.0,2021-02-12,48331,0.006,0.019,0.07,0.228,0.679
mills,texas,31779,1058.0,2021-02-12,48333,0.041,0.117,0.062,0.261,0.518
mitchell,texas,54051,1449.0,2021-02-12,48335,0.168,0.131,0.087,0.126,0.489
montague,texas,137865,3764.0,2021-02-12,48337,0.041,0.08,0.129,0.22,0.529
montgomery,texas,3798414,43774.0,2021-02-12,48339,0.031,0.073,0.061,0.145,0.69
moore,texas,376863,7480.0,2021-02-12,48341,0.101,0.064,0.123,0.27,0.441
morris,texas,67716,1445.0,2021-02-12,48343,0.038,0.116,0.21,0.17600000000000002,0.46
motley,texas,6462,354.0,2021-02-12,48345,0.067,0.053,0.084,0.206,0.591
nacogdoches,texas,462555,17452.0,2021-02-12,48347,0.094,0.06,0.097,0.221,0.528
navarro,texas,545669,9409.0,2021-02-12,48349,0.006,0.024,0.114,0.217,0.639
newton,texas,54257,2724.0,2021-02-12,48351,0.057,0.049,0.11,0.152,0.631
nolan,texas,132359,2752.0,2021-02-12,48353,0.09,0.07200000000000001,0.108,0.187,0.544
nueces,texas,4964695,93231.0,2021-02-12,48355,0.024,0.034,0.028,0.079,0.835
ochiltree,texas,98093,1876.0,2021-02-12,48357,0.15,0.104,0.105,0.201,0.439
oldham,texas,14007,453.0,2021-02-12,48359,0.084,0.065,0.109,0.278,0.464
orange,texas,658501,10829.0,2021-02-12,48361,0.051,0.07,0.105,0.157,0.618
palo pinto,texas,222932,5711.0,2021-02-12,48363,0.027000000000000003,0.023,0.029,0.181,0.74
panola,texas,146324,8339.0,2021-02-12,48365,0.027000000000000003,0.033,0.211,0.281,0.448
parker,texas,991618,12438.0,2021-02-12,48367,0.02,0.048,0.055,0.206,0.6709999999999999
parmer,texas,148850,4106.0,2021-02-12,48369,0.033,0.081,0.08900000000000001,0.277,0.521
pecos,texas,152775,2610.0,2021-02-12,48371,0.05,0.051,0.15,0.197,0.551
polk,texas,318585,7793.0,2021-02-12,48373,0.016,0.099,0.052000000000000005,0.14400000000000002,0.6890000000000001
potter,texas,2166837,36363.0,2021-02-12,48375,0.067,0.063,0.113,0.272,0.485
presidio,texas,61824,1902.0,2021-02-12,48377,0.003,0.003,0.032,0.174,0.789
rains,texas,56791,1749.0,2021-02-12,48379,0.14300000000000002,0.062,0.038,0.245,0.512
randall,texas,1651250,21650.0,2021-02-12,48381,0.063,0.063,0.109,0.274,0.491
reagan,texas,37726,1221.0,2021-02-12,48383,0.058,0.061,0.064,0.237,0.58
real,texas,31185,1584.0,2021-02-12,48385,0.03,0.065,0.16399999999999998,0.187,0.5539999999999999
red river,texas,62939,4425.0,2021-02-12,48387,0.059,0.136,0.098,0.254,0.452
reeves,texas,136658,3001.0,2021-02-12,48389,0.07,0.04,0.086,0.204,0.6
refugio,texas,74325,2735.0,2021-02-12,48391,0.002,0.011,0.235,0.073,0.6779999999999999
roberts,texas,5126,79.0,2021-02-12,48393,0.16,0.07400000000000001,0.133,0.205,0.4270000000000001
robertson,texas,123957,1926.0,2021-02-12,48395,0.014,0.041,0.055,0.334,0.555
rockwall,texas,749939,9450.0,2021-02-12,48397,0.033,0.041,0.101,0.18,0.645
runnels,texas,100290,2394.0,2021-02-12,48399,0.033,0.039,0.104,0.228,0.596
rusk,texas,313859,6291.0,2021-02-12,48401,0.038,0.04,0.101,0.331,0.491
sabine,texas,41304,2633.0,2021-02-12,48403,0.105,0.046,0.103,0.15,0.596
san augustine,texas,71665,4046.0,2021-02-12,48405,0.096,0.033,0.07,0.222,0.58
san jacinto,texas,71249,2783.0,2021-02-12,48407,0.009000000000000001,0.064,0.08199999999999999,0.112,0.733
san patricio,texas,412886,15801.0,2021-02-12,48409,0.015,0.02,0.053,0.07400000000000001,0.838
san saba,texas,49672,1204.0,2021-02-12,48411,0.026,0.101,0.099,0.255,0.519
