county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
mason,michigan,104980,1720.0,2021-02-12,26105,0.046,0.054000000000000006,0.199,0.14,0.561
mecosta,michigan,174439,1716.0,2021-02-12,26107,0.091,0.104,0.087,0.243,0.475
menominee,michigan,192118,2579.0,2021-02-12,26109,0.059,0.073,0.068,0.253,0.547
midland,michigan,437968,5888.0,2021-02-12,26111,0.031,0.03,0.098,0.214,0.626
missaukee,michigan,52966,1106.0,2021-02-12,26113,0.025,0.036000000000000004,0.08199999999999999,0.191,0.6659999999999999
monroe,michigan,887625,17485.0,2021-02-12,26115,0.066,0.035,0.054000000000000006,0.183,0.6629999999999999
montcalm,michigan,374830,6172.0,2021-02-12,26117,0.028,0.13699999999999998,0.16699999999999998,0.21,0.458
montmorency,michigan,27098,832.0,2021-02-12,26119,0.044,0.071,0.126,0.18600000000000005,0.574
muskegon,michigan,1295130,34274.0,2021-02-12,26121,0.084,0.045,0.1,0.16,0.611
newaygo,michigan,253006,2984.0,2021-02-12,26123,0.099,0.121,0.027000000000000003,0.3,0.454
oakland,michigan,8692879,378483.0,2021-02-12,26125,0.028,0.027000000000000003,0.049,0.16899999999999998,0.727
oceana,michigan,216508,4155.0,2021-02-12,26127,0.07400000000000001,0.033,0.114,0.163,0.616
ogemaw,michigan,87060,2796.0,2021-02-12,26129,0.061,0.117,0.106,0.259,0.458
ontonagon,michigan,35035,1414.0,2021-02-12,26131,0.025,0.086,0.123,0.265,0.501
osceola,michigan,85847,1390.0,2021-02-12,26133,0.07,0.073,0.08900000000000001,0.238,0.531
oscoda,michigan,30963,1417.0,2021-02-12,26135,0.057,0.073,0.096,0.181,0.593
otsego,michigan,132900,4169.0,2021-02-12,26137,0.06,0.068,0.097,0.172,0.602
ottawa,michigan,2077565,33636.0,2021-02-12,26139,0.042,0.057,0.12,0.251,0.531
presque isle,michigan,47854,1220.0,2021-02-12,26141,0.02,0.04,0.14300000000000002,0.223,0.575
roscommon,michigan,95259,2558.0,2021-02-12,26143,0.012,0.037000000000000005,0.097,0.217,0.637
saginaw,michigan,1529733,58774.0,2021-02-12,26145,0.031,0.073,0.08199999999999999,0.197,0.616
sanilac,michigan,147303,5834.0,2021-02-12,26151,0.078,0.112,0.077,0.21,0.522
schoolcraft,michigan,24582,356.0,2021-02-12,26153,0.041,0.021,0.14,0.187,0.611
shiawassee,michigan,338405,10773.0,2021-02-12,26155,0.116,0.046,0.065,0.297,0.475
st. clair,michigan,772485,24653.0,2021-02-12,26147,0.051,0.069,0.046,0.194,0.64
st. joseph,michigan,434554,6571.0,2021-02-12,26149,0.048,0.079,0.197,0.189,0.488
tuscola,michigan,298662,13923.0,2021-02-12,26157,0.091,0.05,0.078,0.246,0.536
van buren,michigan,455033,8845.0,2021-02-12,26159,0.025,0.068,0.13699999999999998,0.183,0.5870000000000001
washtenaw,michigan,1929249,41417.0,2021-02-12,26161,0.019,0.022,0.046,0.18,0.733
wayne,michigan,13470121,900056.0,2021-02-12,26163,0.046,0.032,0.075,0.156,0.69
wexford,michigan,105243,2316.0,2021-02-12,26165,0.036000000000000004,0.056,0.077,0.171,0.659
