county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
iron,wisconsin,63784,2653.0,2021-02-12,55051,0.04,0.052000000000000005,0.142,0.248,0.518
jackson,wisconsin,229219,1468.0,2021-02-12,55053,0.027000000000000003,0.1,0.14,0.329,0.404
jefferson,wisconsin,835726,6549.0,2021-02-12,55055,0.114,0.093,0.096,0.179,0.518
juneau,wisconsin,273654,1371.0,2021-02-12,55057,0.113,0.124,0.18,0.232,0.35200000000000004
kenosha,wisconsin,1774247,30287.0,2021-02-12,55059,0.077,0.083,0.097,0.155,0.589
kewaunee,wisconsin,256760,2602.0,2021-02-12,55061,0.033,0.035,0.112,0.208,0.612
la crosse,wisconsin,1249563,5766.0,2021-02-12,55063,0.064,0.07200000000000001,0.076,0.289,0.498
lafayette,wisconsin,158659,560.0,2021-02-12,55065,0.056,0.098,0.197,0.253,0.396
langlade,wisconsin,210215,4026.0,2021-02-12,55067,0.085,0.102,0.142,0.239,0.4320000000000001
lincoln,wisconsin,270022,5371.0,2021-02-12,55069,0.101,0.105,0.132,0.204,0.459
manitowoc,wisconsin,782194,5931.0,2021-02-12,55071,0.175,0.08900000000000001,0.259,0.133,0.345
marathon,wisconsin,1410480,18650.0,2021-02-12,55073,0.123,0.136,0.165,0.236,0.34
marinette,wisconsin,460484,5177.0,2021-02-12,55075,0.093,0.104,0.066,0.258,0.479
marquette,wisconsin,154113,2112.0,2021-02-12,55077,0.174,0.191,0.2,0.163,0.271
menominee,wisconsin,76736,826.0,2021-02-12,55078,0.042,0.103,0.31,0.246,0.3
milwaukee,wisconsin,12346505,176417.0,2021-02-12,55079,0.053,0.067,0.119,0.264,0.4970000000000001
monroe,wisconsin,380722,2474.0,2021-02-12,55081,0.073,0.03,0.154,0.284,0.46
oconto,wisconsin,484968,4472.0,2021-02-12,55083,0.07,0.08199999999999999,0.18600000000000005,0.215,0.447
oneida,wisconsin,322457,4868.0,2021-02-12,55085,0.057,0.05,0.155,0.18600000000000005,0.552
outagamie,wisconsin,2147886,18752.0,2021-02-12,55087,0.085,0.124,0.135,0.302,0.353
ozaukee,wisconsin,807833,8944.0,2021-02-12,55089,0.076,0.113,0.091,0.3,0.42
pepin,wisconsin,68781,438.0,2021-02-12,55091,0.071,0.056,0.198,0.233,0.443
pierce,wisconsin,378270,3366.0,2021-02-12,55093,0.063,0.094,0.14400000000000002,0.25,0.449
polk,wisconsin,306961,2713.0,2021-02-12,55095,0.081,0.113,0.154,0.253,0.399
portage,wisconsin,694861,5581.0,2021-02-12,55097,0.157,0.159,0.215,0.188,0.28
price,wisconsin,106778,524.0,2021-02-12,55099,0.059,0.081,0.079,0.15,0.631
racine,wisconsin,2537479,37568.0,2021-02-12,55101,0.061,0.067,0.16699999999999998,0.193,0.512
richland,wisconsin,122965,2060.0,2021-02-12,55103,0.312,0.07400000000000001,0.055,0.116,0.443
rock,wisconsin,1551280,16354.0,2021-02-12,55105,0.023,0.139,0.096,0.277,0.464
rusk,wisconsin,111001,1219.0,2021-02-12,55107,0.095,0.135,0.106,0.168,0.496
sauk,wisconsin,538660,3578.0,2021-02-12,55111,0.063,0.163,0.113,0.193,0.468
sawyer,wisconsin,132754,1208.0,2021-02-12,55113,0.058,0.126,0.133,0.256,0.4270000000000001
shawano,wisconsin,527306,6743.0,2021-02-12,55115,0.05,0.121,0.355,0.188,0.28600000000000003
sheboygan,wisconsin,1307413,10495.0,2021-02-12,55117,0.128,0.114,0.174,0.199,0.385
st. croix,wisconsin,697791,3725.0,2021-02-12,55109,0.101,0.102,0.085,0.342,0.37
taylor,wisconsin,179454,2248.0,2021-02-12,55119,0.201,0.165,0.09,0.12,0.424
trempealeau,wisconsin,346176,2777.0,2021-02-12,55121,0.02,0.126,0.085,0.381,0.387
vernon,wisconsin,165513,2315.0,2021-02-12,55123,0.157,0.052000000000000005,0.093,0.244,0.454
vilas,wisconsin,181261,2381.0,2021-02-12,55125,0.051,0.047,0.138,0.231,0.5329999999999999
walworth,wisconsin,1145154,13561.0,2021-02-12,55127,0.116,0.146,0.13699999999999998,0.191,0.41
washburn,wisconsin,108063,1206.0,2021-02-12,55129,0.08199999999999999,0.168,0.117,0.243,0.39
washington,wisconsin,1475480,14013.0,2021-02-12,55131,0.031,0.142,0.22,0.298,0.309
waukesha,wisconsin,4271670,44682.0,2021-02-12,55133,0.071,0.165,0.145,0.258,0.361
waupaca,wisconsin,591494,15718.0,2021-02-12,55135,0.076,0.069,0.206,0.14300000000000002,0.506
waushara,wisconsin,241796,1922.0,2021-02-12,55137,0.109,0.147,0.202,0.18600000000000005,0.35600000000000004
winnebago,wisconsin,2046345,18889.0,2021-02-12,55139,0.07400000000000001,0.194,0.126,0.156,0.45
wood,wisconsin,628458,5638.0,2021-02-12,55141,0.131,0.177,0.215,0.181,0.29600000000000004
