county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
morgan,missouri,163670,2351.0,2021-02-12,29141,0.211,0.118,0.175,0.193,0.304
new madrid,missouri,201988,4304.0,2021-02-12,29143,0.098,0.112,0.149,0.18,0.461
newton,missouri,487596,6088.0,2021-02-12,29145,0.156,0.121,0.14,0.211,0.373
nodaway,missouri,282126,2219.0,2021-02-12,29147,0.093,0.193,0.16,0.28300000000000003,0.272
oregon,missouri,60976,204.0,2021-02-12,29149,0.142,0.196,0.293,0.129,0.241
osage,missouri,129939,839.0,2021-02-12,29151,0.067,0.133,0.171,0.16,0.469
ozark,missouri,47588,498.0,2021-02-12,29153,0.179,0.128,0.128,0.13,0.435
pemiscot,missouri,175192,3430.0,2021-02-12,29155,0.079,0.134,0.175,0.204,0.407
perry,missouri,232608,2223.0,2021-02-12,29157,0.032,0.102,0.156,0.302,0.408
pettis,missouri,502670,6655.0,2021-02-12,29159,0.185,0.111,0.156,0.254,0.294
phelps,missouri,264986,8234.0,2021-02-12,29161,0.139,0.177,0.119,0.244,0.32
pike,missouri,136951,1736.0,2021-02-12,29163,0.08199999999999999,0.128,0.363,0.263,0.16399999999999998
platte,missouri,295073,3696.0,2021-02-12,29165,0.044,0.04,0.08800000000000001,0.189,0.638
polk,missouri,299292,3883.0,2021-02-12,29167,0.183,0.109,0.103,0.189,0.416
pulaski,missouri,289231,3149.0,2021-02-12,29169,0.208,0.103,0.16,0.175,0.354
putnam,missouri,20689,235.0,2021-02-12,29171,0.107,0.111,0.209,0.191,0.382
ralls,missouri,71356,542.0,2021-02-12,29173,0.16,0.106,0.248,0.196,0.29
randolph,missouri,173340,1639.0,2021-02-12,29175,0.163,0.08800000000000001,0.145,0.194,0.41
ray,missouri,119256,1007.0,2021-02-12,29177,0.073,0.124,0.233,0.184,0.386
reynolds,missouri,39914,267.0,2021-02-12,29179,0.13699999999999998,0.183,0.085,0.229,0.366
ripley,missouri,77671,915.0,2021-02-12,29181,0.126,0.254,0.161,0.15,0.308
saline,missouri,281333,3118.0,2021-02-12,29195,0.083,0.23,0.112,0.18600000000000005,0.389
schuyler,missouri,20997,85.0,2021-02-12,29197,0.05,0.101,0.211,0.222,0.416
scotland,missouri,24624,368.0,2021-02-12,29199,0.073,0.112,0.209,0.246,0.361
scott,missouri,402918,7801.0,2021-02-12,29201,0.125,0.115,0.128,0.247,0.385
shannon,missouri,51068,1068.0,2021-02-12,29203,0.212,0.25,0.198,0.098,0.243
shelby,missouri,33215,342.0,2021-02-12,29205,0.142,0.14400000000000002,0.16,0.238,0.317
st. charles,missouri,3528537,47411.0,2021-02-12,29183,0.041,0.05,0.091,0.28600000000000003,0.532
st. clair,missouri,47683,395.0,2021-02-12,29185,0.163,0.145,0.182,0.279,0.23
st. francois,missouri,784428,7515.0,2021-02-12,29187,0.103,0.12,0.085,0.264,0.428
st. louis,missouri,9233278,251422.0,2021-02-12,29189,0.024,0.028,0.069,0.182,0.6970000000000001
st. louis city,missouri,2483171,61556.0,2021-02-12,29510,0.039,0.017,0.08,0.13699999999999998,0.726
ste. genevieve,missouri,147341,816.0,2021-02-12,29186,0.025,0.14,0.14400000000000002,0.311,0.38
stoddard,missouri,242899,4433.0,2021-02-12,29207,0.13699999999999998,0.12,0.156,0.17600000000000002,0.411
stone,missouri,190666,2706.0,2021-02-12,29209,0.056,0.093,0.171,0.247,0.434
sullivan,missouri,90025,917.0,2021-02-12,29211,0.136,0.127,0.174,0.223,0.341
taney,missouri,468081,7484.0,2021-02-12,29213,0.053,0.079,0.214,0.155,0.499
texas,missouri,148515,1566.0,2021-02-12,29215,0.309,0.171,0.231,0.106,0.183
vernon,missouri,113621,1886.0,2021-02-12,29217,0.16399999999999998,0.105,0.11,0.125,0.496
warren,missouri,239170,1618.0,2021-02-12,29219,0.11,0.083,0.111,0.25,0.446
washington,missouri,203442,4084.0,2021-02-12,29221,0.181,0.092,0.118,0.191,0.418
wayne,missouri,78585,611.0,2021-02-12,29223,0.191,0.171,0.13,0.196,0.313
webster,missouri,284843,3988.0,2021-02-12,29225,0.297,0.09,0.162,0.13699999999999998,0.313
worth,missouri,12350,56.0,2021-02-12,29227,0.098,0.17,0.218,0.272,0.241
wright,missouri,130199,2032.0,2021-02-12,29229,0.419,0.139,0.187,0.1,0.155
