county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
taliaferro,georgia,8477,0.0,2021-02-12,13265,0.065,0.048,0.086,0.158,0.644
tattnall,georgia,231545,4321.0,2021-02-12,13267,0.051,0.076,0.214,0.224,0.434
taylor,georgia,72676,2531.0,2021-02-12,13269,0.126,0.069,0.182,0.201,0.422
telfair,georgia,131100,5379.0,2021-02-12,13271,0.156,0.075,0.134,0.208,0.4270000000000001
terrell,georgia,110623,9242.0,2021-02-12,13273,0.019,0.029,0.03,0.16699999999999998,0.755
thomas,georgia,460399,17318.0,2021-02-12,13275,0.026,0.096,0.12,0.228,0.53
tift,georgia,554640,15556.0,2021-02-12,13277,0.066,0.08800000000000001,0.122,0.227,0.496
toombs,georgia,359070,11085.0,2021-02-12,13279,0.097,0.069,0.179,0.226,0.429
towns,georgia,107867,4158.0,2021-02-12,13281,0.076,0.096,0.098,0.199,0.531
treutlen,georgia,77870,2345.0,2021-02-12,13283,0.096,0.07,0.168,0.267,0.399
troup,georgia,857821,24517.0,2021-02-12,13285,0.175,0.031,0.119,0.17800000000000002,0.4970000000000001
turner,georgia,108394,6084.0,2021-02-12,13287,0.141,0.042,0.094,0.175,0.547
twiggs,georgia,59362,2733.0,2021-02-12,13289,0.04,0.077,0.188,0.14800000000000002,0.547
union,georgia,208131,6115.0,2021-02-12,13291,0.065,0.119,0.087,0.168,0.56
upson,georgia,329178,17818.0,2021-02-12,13293,0.16,0.1,0.114,0.206,0.421
walker,georgia,543984,9247.0,2021-02-12,13295,0.14400000000000002,0.16399999999999998,0.117,0.21,0.366
walton,georgia,748556,17272.0,2021-02-12,13297,0.106,0.127,0.184,0.141,0.442
ware,georgia,524408,15354.0,2021-02-12,13299,0.061,0.108,0.109,0.166,0.556
warren,georgia,46002,1264.0,2021-02-12,13301,0.095,0.065,0.14,0.226,0.474
washington,georgia,219359,4814.0,2021-02-12,13303,0.104,0.07,0.053,0.157,0.617
wayne,georgia,329817,7517.0,2021-02-12,13305,0.029,0.139,0.14300000000000002,0.139,0.55
webster,georgia,14809,561.0,2021-02-12,13307,0.019,0.064,0.103,0.21,0.603
wheeler,georgia,77028,2842.0,2021-02-12,13309,0.135,0.078,0.162,0.23,0.395
white,georgia,278030,5774.0,2021-02-12,13311,0.057,0.064,0.099,0.34700000000000003,0.433
whitfield,georgia,1612313,18361.0,2021-02-12,13313,0.185,0.068,0.203,0.142,0.403
wilcox,georgia,89537,6813.0,2021-02-12,13315,0.173,0.017,0.083,0.157,0.569
wilkes,georgia,93313,1684.0,2021-02-12,13317,0.08,0.086,0.114,0.172,0.5479999999999999
wilkinson,georgia,97943,4011.0,2021-02-12,13319,0.039,0.062,0.141,0.224,0.534
worth,georgia,190941,8974.0,2021-02-12,13321,0.069,0.056,0.083,0.187,0.605
