county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
fremont,iowa,54275,510.0,2021-02-12,19071,0.048,0.061,0.071,0.209,0.611
greene,iowa,70755,477.0,2021-02-12,19073,0.116,0.141,0.235,0.153,0.354
grundy,iowa,121459,2022.0,2021-02-12,19075,0.038,0.042,0.203,0.238,0.48
guthrie,iowa,117103,3180.0,2021-02-12,19077,0.162,0.073,0.14300000000000002,0.28300000000000003,0.34
hamilton,iowa,175366,2368.0,2021-02-12,19079,0.14300000000000002,0.118,0.129,0.153,0.457
hancock,iowa,129770,2121.0,2021-02-12,19081,0.08,0.384,0.146,0.174,0.21600000000000005
hardin,iowa,167182,2386.0,2021-02-12,19083,0.07400000000000001,0.075,0.195,0.214,0.441
harrison,iowa,163786,5215.0,2021-02-12,19085,0.118,0.044,0.094,0.17800000000000002,0.565
henry,iowa,288619,2712.0,2021-02-12,19087,0.123,0.142,0.091,0.183,0.461
howard,iowa,85961,1908.0,2021-02-12,19089,0.077,0.151,0.17600000000000002,0.183,0.413
humboldt,iowa,111085,1645.0,2021-02-12,19091,0.243,0.268,0.147,0.102,0.24
ida,iowa,73946,2161.0,2021-02-12,19093,0.153,0.094,0.246,0.128,0.38
iowa,iowa,133145,2078.0,2021-02-12,19095,0.027000000000000003,0.149,0.135,0.239,0.45
jackson,iowa,202941,2562.0,2021-02-12,19097,0.032,0.096,0.229,0.232,0.411
jasper,iowa,372228,9463.0,2021-02-12,19099,0.102,0.105,0.233,0.212,0.34700000000000003
jefferson,iowa,110328,1630.0,2021-02-12,19101,0.07400000000000001,0.116,0.221,0.191,0.398
johnson,iowa,1578755,7921.0,2021-02-12,19103,0.014,0.044,0.069,0.2,0.6729999999999999
jones,iowa,275196,3712.0,2021-02-12,19105,0.04,0.105,0.165,0.336,0.355
keokuk,iowa,82017,1898.0,2021-02-12,19107,0.035,0.126,0.287,0.28,0.272
kossuth,iowa,165958,2603.0,2021-02-12,19109,0.135,0.318,0.101,0.173,0.272
lee,iowa,319618,3261.0,2021-02-12,19111,0.17,0.146,0.131,0.161,0.392
linn,iowa,2053231,40489.0,2021-02-12,19113,0.039,0.081,0.115,0.201,0.563
louisa,iowa,176567,4799.0,2021-02-12,19115,0.097,0.058,0.15,0.214,0.482
lucas,iowa,63990,1537.0,2021-02-12,19117,0.032,0.204,0.196,0.185,0.384
lyon,iowa,148756,2586.0,2021-02-12,19119,0.078,0.173,0.157,0.247,0.344
madison,iowa,118418,1156.0,2021-02-12,19121,0.01,0.102,0.136,0.268,0.484
mahaska,iowa,204022,6231.0,2021-02-12,19123,0.069,0.067,0.294,0.28300000000000003,0.287
marion,iowa,316848,4331.0,2021-02-12,19125,0.053,0.049,0.209,0.26,0.429
marshall,iowa,643278,9846.0,2021-02-12,19127,0.077,0.064,0.153,0.226,0.48
mills,iowa,140676,1324.0,2021-02-12,19129,0.064,0.084,0.091,0.281,0.481
mitchell,iowa,112527,2247.0,2021-02-12,19131,0.046,0.282,0.149,0.26,0.263
monona,iowa,72658,1292.0,2021-02-12,19133,0.078,0.069,0.087,0.127,0.64
monroe,iowa,79692,3011.0,2021-02-12,19135,0.034,0.078,0.256,0.247,0.385
montgomery,iowa,77696,2309.0,2021-02-12,19137,0.218,0.034,0.084,0.378,0.28600000000000003
muscatine,iowa,498914,15996.0,2021-02-12,19139,0.12,0.022,0.221,0.273,0.364
o'brien,iowa,188090,5252.0,2021-02-12,19141,0.173,0.054000000000000006,0.267,0.187,0.319
osceola,iowa,76811,605.0,2021-02-12,19143,0.195,0.051,0.233,0.199,0.322
page,iowa,148803,1033.0,2021-02-12,19145,0.08800000000000001,0.053,0.068,0.31,0.481
palo alto,iowa,96075,784.0,2021-02-12,19147,0.199,0.116,0.08800000000000001,0.179,0.419
plymouth,iowa,431335,7457.0,2021-02-12,19149,0.125,0.145,0.166,0.162,0.402
pocahontas,iowa,85837,1045.0,2021-02-12,19151,0.214,0.124,0.162,0.165,0.335
polk,iowa,5844106,77198.0,2021-02-12,19153,0.044,0.08900000000000001,0.136,0.259,0.473
pottawattamie,iowa,1008177,13492.0,2021-02-12,19155,0.115,0.083,0.147,0.264,0.39
poweshiek,iowa,150802,3609.0,2021-02-12,19157,0.121,0.145,0.187,0.16399999999999998,0.383
ringgold,iowa,38479,867.0,2021-02-12,19159,0.14400000000000002,0.138,0.281,0.162,0.275
sac,iowa,120926,1250.0,2021-02-12,19161,0.18,0.071,0.28600000000000003,0.159,0.303
scott,iowa,1653723,16323.0,2021-02-12,19163,0.075,0.027000000000000003,0.126,0.277,0.494
shelby,iowa,121052,2023.0,2021-02-12,19165,0.099,0.059,0.182,0.145,0.516
sioux,iowa,579063,4778.0,2021-02-12,19167,0.12,0.06,0.285,0.2,0.335
story,iowa,1077224,4761.0,2021-02-12,19169,0.045,0.075,0.071,0.235,0.574
tama,iowa,281130,10632.0,2021-02-12,19171,0.066,0.053,0.209,0.181,0.491
taylor,iowa,71056,783.0,2021-02-12,19173,0.09,0.151,0.185,0.282,0.292
union,iowa,107333,1868.0,2021-02-12,19175,0.03,0.125,0.172,0.21,0.462
van buren,iowa,54331,1130.0,2021-02-12,19177,0.107,0.128,0.175,0.218,0.3720000000000001
wapello,iowa,468157,15355.0,2021-02-12,19179,0.034,0.08199999999999999,0.293,0.221,0.37
warren,iowa,463061,3560.0,2021-02-12,19181,0.055,0.182,0.181,0.245,0.337
washington,iowa,241526,4446.0,2021-02-12,19183,0.035,0.102,0.123,0.151,0.589
wayne,iowa,43141,1838.0,2021-02-12,19185,0.138,0.14800000000000002,0.252,0.12,0.342
webster,iowa,545403,6756.0,2021-02-12,19187,0.209,0.16699999999999998,0.161,0.101,0.362
winnebago,iowa,132020,3637.0,2021-02-12,19189,0.07,0.329,0.17600000000000002,0.197,0.228
winneshiek,iowa,157676,2169.0,2021-02-12,19191,0.122,0.044,0.151,0.177,0.505
woodbury,iowa,1925057,25040.0,2021-02-12,19193,0.113,0.165,0.13699999999999998,0.16,0.425
worth,iowa,58292,206.0,2021-02-12,19195,0.07200000000000001,0.271,0.175,0.231,0.251
wright,iowa,221527,1655.0,2021-02-12,19197,0.172,0.299,0.173,0.125,0.232
