county,state,cases,deaths,last_record_on,fips,masks_never,masks_rarely,masks_sometimes,masks_frequently,masks_always
huntingdon,pennsylvania,336420,8656.0,2021-02-12,42061,0.07,0.06,0.155,0.232,0.483
indiana,pennsylvania,425746,11022.0,2021-02-12,42063,0.015,0.047,0.066,0.22,0.652
jefferson,pennsylvania,171745,3860.0,2021-02-12,42065,0.083,0.046,0.142,0.197,0.531
juniata,pennsylvania,142724,5219.0,2021-02-12,42067,0.065,0.068,0.093,0.214,0.56
lackawanna,pennsylvania,1227985,65672.0,2021-02-12,42069,0.006999999999999999,0.006,0.039,0.106,0.843
lancaster,pennsylvania,3666403,144237.0,2021-02-12,42071,0.037000000000000005,0.013,0.054000000000000006,0.172,0.7240000000000001
lawrence,pennsylvania,435194,14125.0,2021-02-12,42073,0.034,0.07,0.093,0.301,0.503
lebanon,pennsylvania,1123872,24419.0,2021-02-12,42075,0.026,0.008,0.062,0.17800000000000002,0.725
lehigh,pennsylvania,2808145,107713.0,2021-02-12,42077,0.014,0.004,0.053,0.103,0.826
luzerne,pennsylvania,2234753,76018.0,2021-02-12,42079,0.016,0.024,0.045,0.136,0.779
lycoming,pennsylvania,574234,15008.0,2021-02-12,42081,0.062,0.057,0.06,0.207,0.614
mckean,pennsylvania,154705,2627.0,2021-02-12,42083,0.012,0.004,0.03,0.134,0.82
mercer,pennsylvania,582181,14364.0,2021-02-12,42085,0.028,0.044,0.094,0.215,0.62
mifflin,pennsylvania,316504,9280.0,2021-02-12,42087,0.084,0.049,0.129,0.171,0.5670000000000001
monroe,pennsylvania,883284,41572.0,2021-02-12,42089,0.019,0.047,0.052000000000000005,0.061,0.8220000000000001
montgomery,pennsylvania,5230111,266248.0,2021-02-12,42091,0.016,0.019,0.044,0.16,0.7609999999999999
montour,pennsylvania,126309,3320.0,2021-02-12,42093,0.042,0.022,0.079,0.14300000000000002,0.7140000000000001
northampton,pennsylvania,2273136,94093.0,2021-02-12,42095,0.015,0.012,0.034,0.118,0.8220000000000001
northumberland,pennsylvania,560790,26168.0,2021-02-12,42097,0.064,0.013,0.078,0.197,0.649
perry,pennsylvania,177883,4396.0,2021-02-12,42099,0.035,0.017,0.1,0.199,0.649
philadelphia,pennsylvania,14485743,548470.0,2021-02-12,42101,0.023,0.012,0.051,0.12,0.794
pike,pennsylvania,244724,7377.0,2021-02-12,42103,0.01,0.013,0.036000000000000004,0.165,0.777
potter,pennsylvania,54181,1118.0,2021-02-12,42105,0.061,0.011,0.061,0.12,0.747
schuylkill,pennsylvania,896876,32602.0,2021-02-12,42107,0.066,0.002,0.048,0.173,0.711
snyder,pennsylvania,202000,4849.0,2021-02-12,42109,0.062,0.036000000000000004,0.104,0.226,0.5720000000000001
somerset,pennsylvania,421386,8258.0,2021-02-12,42111,0.041,0.04,0.188,0.267,0.464
sullivan,pennsylvania,16123,446.0,2021-02-12,42113,0.025,0.035,0.038,0.141,0.76
susquehanna,pennsylvania,141420,8338.0,2021-02-12,42115,0.046,0.029,0.038,0.065,0.8220000000000001
tioga,pennsylvania,169194,5555.0,2021-02-12,42117,0.098,0.044,0.111,0.183,0.565
union,pennsylvania,319264,4559.0,2021-02-12,42119,0.078,0.032,0.103,0.211,0.5760000000000001
venango,pennsylvania,209112,3808.0,2021-02-12,42121,0.004,0.015,0.115,0.152,0.7140000000000001
warren,pennsylvania,117411,3676.0,2021-02-12,42123,0.009000000000000001,0.019,0.114,0.224,0.634
washington,pennsylvania,951820,15883.0,2021-02-12,42125,0.052000000000000005,0.02,0.045,0.149,0.735
wayne,pennsylvania,186577,4169.0,2021-02-12,42127,0.004,0.009000000000000001,0.08,0.08,0.828
westmoreland,pennsylvania,1938497,46794.0,2021-02-12,42129,0.017,0.07,0.069,0.172,0.6729999999999999
wyoming,pennsylvania,82132,4132.0,2021-02-12,42131,0.035,0.008,0.049,0.07200000000000001,0.836
york,pennsylvania,2600415,58237.0,2021-02-12,42133,0.018000000000000002,0.024,0.091,0.174,0.693
